Date, level, difference value
05/07/2019, 7, -2.5042114
05/07/2019, 5, -2.733223
05/07/2019, 3, -3.0706787
05/07/2019, 2, -3.3775673
05/07/2019, 1, -3.1846542
06/07/2019, 100, -1.0620022
06/07/2019, 70, -1.2557659
06/07/2019, 50, -1.4088345
06/07/2019, 30, -1.5923023
06/07/2019, 20, -1.8548203
06/07/2019, 10, -2.273758
06/07/2019, 7, -2.6013412
06/07/2019, 5, -2.7812042
06/07/2019, 3, -2.8163567
06/07/2019, 2, -2.9790154
06/07/2019, 1, -3.447094
07/07/2019, 100, -1.1079721
07/07/2019, 70, -1.2486029
07/07/2019, 50, -1.4693775
07/07/2019, 30, -1.6592388
07/07/2019, 20, -1.8908997
07/07/2019, 10, -2.3347206
07/07/2019, 7, -2.505249
07/07/2019, 5, -2.7339935
07/07/2019, 3, -3.0248299
07/07/2019, 2, -3.1096802
07/07/2019, 1, -3.433834
08/07/2019, 100, -0.7288532
08/07/2019, 70, -0.88672066
08/07/2019, 50, -1.2619362
08/07/2019, 30, -1.4955997
08/07/2019, 20, -1.7987843
08/07/2019, 10, -2.261322
08/07/2019, 7, -2.7756958
08/07/2019, 5, -2.8438148
08/07/2019, 3, -2.6667786
08/07/2019, 2, -3.0040054
08/07/2019, 1, -4.1598625
09/07/2019, 100, -0.5861044
09/07/2019, 70, -0.8918028
09/07/2019, 50, -1.0184879
09/07/2019, 30, -1.379631
09/07/2019, 20, -1.6627998
09/07/2019, 10, -2.2449284
09/07/2019, 7, -2.5127525
09/07/2019, 5, -2.8276253
09/07/2019, 3, -2.9696999
09/07/2019, 2, -3.0728874
09/07/2019, 1, -2.5337715
10/07/2019, 100, -0.6824751
10/07/2019, 70, -0.7115984
10/07/2019, 50, -0.95282364
10/07/2019, 30, -1.3529396
10/07/2019, 20, -1.508379
10/07/2019, 10, -2.035057
10/07/2019, 7, -2.285408
10/07/2019, 5, -2.338314
10/07/2019, 3, -2.0209694
10/07/2019, 2, -2.0549011
10/07/2019, 1, -2.6752243
11/07/2019, 100, -0.6433439
11/07/2019, 70, -0.87749577
11/07/2019, 50, -1.2843475
11/07/2019, 30, -1.4609947
11/07/2019, 20, -1.7003155
11/07/2019, 10, -2.1699486
11/07/2019, 7, -2.4202118
11/07/2019, 5, -2.804821
11/07/2019, 3, -2.630867
11/07/2019, 2, -2.816574
11/07/2019, 1, -4.1502914
12/07/2019, 100, -0.7831888
12/07/2019, 70, -1.0421534
12/07/2019, 50, -1.2283726
12/07/2019, 30, -1.5882397
12/07/2019, 20, -1.873724
12/07/2019, 10, -2.2383194
12/07/2019, 7, -2.6503525
12/07/2019, 5, -2.8297691
12/07/2019, 3, -2.7511063
12/07/2019, 2, -3.0844193
12/07/2019, 1, -4.4159317
13/07/2019, 100, -0.8166342
13/07/2019, 70, -0.95050144
13/07/2019, 50, -1.135458
13/07/2019, 30, -1.4068146
13/07/2019, 20, -1.6477928
13/07/2019, 10, -2.2670288
13/07/2019, 7, -2.4512253
13/07/2019, 5, -2.6884613
13/07/2019, 3, -2.5241928
13/07/2019, 2, -2.8133812
13/07/2019, 1, -4.040249
14/07/2019, 100, -0.7076225
14/07/2019, 70, -0.8345156
14/07/2019, 50, -1.0597515
14/07/2019, 30, -1.4505596
14/07/2019, 20, -1.6828384
14/07/2019, 10, -2.1578255
14/07/2019, 7, -2.4294548
14/07/2019, 5, -2.508812
14/07/2019, 3, -2.7441864
14/07/2019, 2, -3.323059
14/07/2019, 1, -4.377693
15/07/2019, 100, -0.48993492
15/07/2019, 70, -0.7010956
15/07/2019, 50, -0.9414902
15/07/2019, 30, -1.2910767
