Date, level, difference value
02/07/2019, 30, 0.041015625
02/07/2019, 20, 0.25880432
02/07/2019, 10, 0.90693665
02/07/2019, 7, 1.032547
02/07/2019, 5, 0.9052582
02/07/2019, 3, 0.5253296
02/07/2019, 2, 1.4658966
02/07/2019, 1, 3.0416565
03/07/2019, 100, -0.22821045
03/07/2019, 70, -0.24475098
03/07/2019, 50, -0.044067383
03/07/2019, 30, 0.10507202
03/07/2019, 20, 0.34179688
03/07/2019, 10, 1.0619202
03/07/2019, 7, 1.0310516
03/07/2019, 5, 0.95254517
03/07/2019, 3, 0.81340027
03/07/2019, 2, 1.5625763
03/07/2019, 1, 3.1323547
04/07/2019, 100, -0.26550293
04/07/2019, 70, -0.2889862
04/07/2019, 50, -0.046951294
04/07/2019, 30, 0.13308716
04/07/2019, 20, 0.34739685
04/07/2019, 10, 1.0700073
04/07/2019, 7, 0.9857483
04/07/2019, 5, 0.9417267
04/07/2019, 3, 1.2017517
04/07/2019, 2, 1.934555
04/07/2019, 1, 2.695755
05/07/2019, 100, -0.33406067
05/07/2019, 70, -0.25793457
05/07/2019, 50, -0.10498047
05/07/2019, 30, 0.064712524
05/07/2019, 20, 0.3506012
05/07/2019, 10, 1.1347351
05/07/2019, 7, 0.94299316
05/07/2019, 5, 0.9671478
05/07/2019, 3, 1.0619049
05/07/2019, 2, 1.625946
05/07/2019, 1, 2.529663
06/07/2019, 100, -0.36195374
06/07/2019, 70, -0.33772278
06/07/2019, 50, -0.10877991
06/07/2019, 30, 0.009140015
06/07/2019, 20, 0.31045532
06/07/2019, 10, 1.0617065
06/07/2019, 7, 0.9744568
06/07/2019, 5, 0.9622345
06/07/2019, 3, 0.76394653
06/07/2019, 2, 1.381897
06/07/2019, 1, 2.006012
07/07/2019, 100, -0.44514465
07/07/2019, 70, -0.36735535
07/07/2019, 50, -0.18148804
07/07/2019, 30, 0.013870239
07/07/2019, 20, 0.200943
07/07/2019, 10, 1.2357178
07/07/2019, 7, 1.1937561
07/07/2019, 5, 1.001709
07/07/2019, 3, 0.9207611
07/07/2019, 2, 1.9655762
07/07/2019, 1, 2.6056366
08/07/2019, 100, -0.36663818
