Date, level, difference value
30/06/2019, 50, 0.101760864
30/06/2019, 30, -0.0021209717
30/06/2019, 20, 0.26412964
30/06/2019, 10, 1.0674286
30/06/2019, 7, 1.8162994
30/06/2019, 5, 1.6611328
30/06/2019, 3, 3.9756622
30/06/2019, 2, 1.7714691
30/06/2019, 1, 2.5653381
01/07/2019, 100, 0.09257507
01/07/2019, 70, 0.06036377
01/07/2019, 50, 0.012771606
01/07/2019, 30, 0.09214783
01/07/2019, 20, 0.28370667
01/07/2019, 10, 1.2119141
01/07/2019, 7, 2.0834503
01/07/2019, 5, 1.7893219
01/07/2019, 3, 3.6522064
01/07/2019, 2, 1.8867035
01/07/2019, 1, 2.8438568
02/07/2019, 100, 0.06138611
02/07/2019, 70, 0.090667725
02/07/2019, 50, 0.020462036
02/07/2019, 30, 0.019424438
02/07/2019, 20, 0.41560364
02/07/2019, 10, 1.051239
02/07/2019, 7, 2.1668854
02/07/2019, 5, 1.9281921
02/07/2019, 3, 3.438095
02/07/2019, 2, 1.6601105
02/07/2019, 1, 3.3538055
03/07/2019, 100, 0.07551575
03/07/2019, 70, 0.093811035
03/07/2019, 50, 0.027679443
03/07/2019, 30, 0.0034332275
03/07/2019, 20, 0.4189453
03/07/2019, 10, 1.1931915
03/07/2019, 7, 2.09198
03/07/2019, 5, 1.7056122
03/07/2019, 3, 3.8846893
03/07/2019, 2, 2.0628357
03/07/2019, 1, 2.845108
04/07/2019, 100, 0.09489441
04/07/2019, 70, 0.08432007
04/07/2019, 50, 0.0650177
04/07/2019, 30, 0.056152344
04/07/2019, 20, 0.30256653
04/07/2019, 10, 1.2267914
04/07/2019, 7, 2.0589447
04/07/2019, 5, 2.0169678
04/07/2019, 3, 4.3580017
04/07/2019, 2, 2.1919708
04/07/2019, 1, 2.397812
05/07/2019, 100, 0.068984985
05/07/2019, 70, 0.119903564
05/07/2019, 50, 0.041427612
05/07/2019, 30, 0.071258545
05/07/2019, 20, 0.42808533
05/07/2019, 10, 1.278244
05/07/2019, 7, 2.2942963
05/07/2019, 5, 2.084076
05/07/2019, 3, 3.776291
05/07/2019, 2, 2.1670685
05/07/2019, 1, 2.3397064
06/07/2019, 100, 0.072402954
06/07/2019, 70, 0.017929077
06/07/2019, 50, 0.0040740967
06/07/2019, 30, 0.12213135
06/07/2019, 20, 0.30828857
06/07/2019, 10, 1.4514313
06/07/2019, 7, 2.3047638
06/07/2019, 5, 1.8498383
06/07/2019, 3, 3.8730164
06/07/2019, 2, 1.1645813
06/07/2019, 1, 3.2193909
07/07/2019, 100, 0.1429596
07/07/2019, 70, -0.015548706
07/07/2019, 50, -0.045196533
07/07/2019, 30, 0.07836914
07/07/2019, 20, 0.20013428
07/07/2019, 10, 1.4546509
07/07/2019, 7, 2.2526703
07/07/2019, 5, 1.837677
07/07/2019, 3, 3.8346863
07/07/2019, 2, 1.2444305
07/07/2019, 1, 3.20372
08/07/2019, 100, 0.21080017
08/07/2019, 70, 0.020126343
08/07/2019, 50, -0.054992676
08/07/2019, 30, -0.0062713623
